player1 clans,player1 is_winner,player1 lvl1_played,player1 lvl2_played,player1 lvl3_played,player1 cards_drawn,player1 cards_captured,player1 cards_destroyed,player1 cards_sacrificed,player1 cards_shifted,player1 force_of_will,player1 activation_tokens,player1 clan_most_played,player1 clan_most_played_last_5_turns,player1 is_first_player,player2 clans,player2 is_winner,player2 lvl1_played,player2 lvl2_played,player2 lvl3_played,player2 cards_drawn,player2 cards_captured,player2 cards_destroyed,player2 cards_sacrificed,player2 cards_shifted,player2 force_of_will,player2 activation_tokens,player2 clan_most_played,player2 clan_most_played_last_5_turns,player2 is_first_player,id,average_rank,creation_time,creation_time_month,creation_time_day,creation_time_year,Abunakkashii,duration_min,clan_passive_1,clan_passive_2,victory_condition,nb_of_rounds,clans_selected_1,clans_selected_2,clans_selected_3,clans_selected_4,clans_selected_5,clans_selected_6,clans_banned_1
["Abhilasha" "Xi'an" "Justice"],true,7,4,1,20,3,0,0,4,0,2,Justice,Justice,false,["Galmi" "Tomorrow" "Narashima"],false,5,3,2,23,0,0,3,0,0,2,Tomorrow,Narashima,true,491889419,318,Created 03/26/2024 at 04:49,3,26,2024,false,17,Goan-Sul,Phoenix,Conceded,1,Galmi,Abhilasha,Xi'an,Tomorrow,Narashima,Justice,Abunakkashii
["Abhilasha" "Galmi" "Justice"],true,5,6,1,15,1,0,0,1,0,2,Galmi,Galmi,true,["Xi'an" "Tomorrow" "Narashima"],false,5,3,1,21,0,0,0,0,0,2,Xi'an,Xi'an,false,488590199,318,Created 03/18/2024 at 04:02,3,18,2024,false,14,Goan-Sul,Phoenix,Winning a Great Battle by more than 10 points (Goan-Sul),1,Abhilasha,Xi'an,Tomorrow,Galmi,Justice,Narashima,Abunakkashii
["Galmi" "Narashima" "Phoenix"],true,22,9,2,42,0,0,9,6,0,5,Galmi,Galmi,false,["Abhilasha" "Tomorrow" "Goan-Sul"],false,14,9,4,32,7,12,10,5,0,2,Goan-Sul,Goan-Sul,true,478389853,318,Created 02/22/2024 at 12:10,2,22,2024,true,70,Abunakkashii,Justice,Unlocking 5 Activation tokens,3,Abhilasha,Galmi,Narashima,Tomorrow,Goan-Sul,Phoenix,Xi'an
["Galmi" "Xi'an" "Narashima"],true,13,11,2,34,4,2,9,6,0,2,Xi'an,Xi'an,false,["Abhilasha" "Goan-Sul" "Justice"],false,11,10,3,30,8,4,9,5,0,2,Goan-Sul,Justice,true,484316684,318,Created 03/07/2024 at 18:16,3,7,2024,true,5758,Phoenix,Abunakkashii,Controlling 2 Supremacy tokens,2,Abhilasha,Galmi,Xi'an,Goan-Sul,Justice,Narashima,Tomorrow
["Xi'an" "Tomorrow" "Goan-Sul"],true,10,5,3,24,4,8,4,5,0,3,Goan-Sul,Goan-Sul,true,["Abhilasha" "Narashima" "Phoenix"],false,11,6,1,29,5,0,3,2,3,2,Abhilasha,Abhilasha,false,489539298,318,Created 03/20/2024 at 12:44,3,20,2024,true,11142,Abunakkashii,Justice,Winning a Great Battle by more than 10 points (Goan-Sul),2,Xi'an,Abhilasha,Narashima,Tomorrow,Goan-Sul,Phoenix,Galmi
["Abhilasha" "Narashima" "Tomorrow"],true,16,9,4,45,3,1,9,6,2,2,Narashima,Abhilasha,false,["Xi'an" "Justice" "Goan-Sul"],false,12,8,2,22,2,4,5,4,0,2,Goan-Sul,Goan-Sul,true,491635247,317,Created 03/25/2024 at 15:54,3,25,2024,true,41,Phoenix,Abunakkashii,Conceded,2,Xi'an,Abhilasha,Narashima,Justice,Goan-Sul,Tomorrow,Galmi
["Abhilasha" "Narashima" "Tomorrow"],true,11,4,6,26,1,0,2,5,2,5,Narashima,Abhilasha,true,["Xi'an" "Galmi" "Goan-Sul"],false,9,6,1,14,0,0,2,3,0,2,Xi'an,Goan-Sul,false,485954438,317,Created 03/11/2024 at 18:00,3,11,2024,false,28,Phoenix,Justice,Unlocking 5 Activation tokens,1,Abhilasha,Xi'an,Galmi,Narashima,Tomorrow,Goan-Sul,Abunakkashii
["Galmi" "Abhilasha" "Phoenix"],true,15,14,6,31,4,1,7,9,6,2,Abhilasha,Abhilasha,false,["Tomorrow" "Xi'an" "Goan-Sul"],false,12,10,7,38,3,4,7,8,0,2,Xi'an,Xi'an,true,499830884,317,Created yesterday at 18:31,true,56,Abunakkashii,Justice,Controlling 15 cards face up,2,Tomorrow,Galmi,Abhilasha,Xi'an,Goan-Sul,Phoenix,Narashima
["Galmi" "Justice" "Goan-Sul"],true,9,2,1,15,1,0,3,1,1,2,Galmi,Justice,true,["Narashima" "Xi'an" "Tomorrow"],false,6,2,2,12,0,1,7,0,0,2,Narashima,Xi'an,false,492192018,317,Created 03/26/2024 at 22:16,3,26,2024,true,14,Phoenix,Abunakkashii,Winning a Great Battle by more than 10 points (Goan-Sul),1,Galmi,Narashima,Xi'an,Justice,Goan-Sul,Tomorrow,Abhilasha
["Abhilasha" "Galmi" "Goan-Sul"],true,9,9,3,25,5,9,6,3,2,4,Goan-Sul,Goan-Sul,false,["Xi'an" "Tomorrow" "Justice"],false,13,8,2,42,1,1,4,6,0,4,Xi'an,Xi'an,true,502637288,317,Created one hour ago,true,36,Phoenix,Abunakkashii,Winning a Great Battle by more than 10 points (Goan-Sul),2,Xi'an,Abhilasha,Galmi,Tomorrow,Justice,Goan-Sul,Narashima
["Galmi" "Narashima" "Goan-Sul"],true,10,7,2,20,0,7,12,0,0,2,Goan-Sul,Goan-Sul,false,["Abhilasha" "Tomorrow" "Justice"],false,10,7,1,25,2,1,2,3,0,2,Justice,Justice,true,486221165,317,Created 03/12/2024 at 10:24,3,12,2024,true,27,Phoenix,Abunakkashii,Winning a Great Battle by more than 10 points (Goan-Sul),2,Abhilasha,Galmi,Narashima,Tomorrow,Justice,Goan-Sul,Xi'an
["Galmi" "Xi'an" "Justice"],true,5,5,2,18,2,1,0,0,1,2,Xi'an,Justice,false,["Abhilasha" "Narashima" "Tomorrow"],false,7,1,0,12,1,0,0,2,0,2,Narashima,Narashima,true,489031171,317,Created 03/19/2024 at 04:58,3,19,2024,false,15,Phoenix,Goan-Sul,Winning a Great Battle by more than 10 points (Goan-Sul),1,Abhilasha,Galmi,Xi'an,Narashima,Tomorrow,Justice,Abunakkashii
["Abhilasha" "Xi'an" "Goan-Sul"],true,23,15,4,50,11,7,13,17,0,3,Abhilasha,Abhilasha,true,["Galmi" "Tomorrow" "Narashima"],false,19,16,5,56,2,0,11,8,0,3,Galmi,Narashima,false,489495499,316,Created 03/20/2024 at 10:11,3,20,2024,false,70,Justice,Phoenix,Controlling 2 Supremacy tokens,3,Abhilasha,Galmi,Tomorrow,Xi'an,Goan-Sul,Narashima,Abunakkashii
["Abhilasha" "Xi'an" "Phoenix"],true,16,12,7,40,10,0,12,5,2,2,Xi'an,Phoenix,false,["Galmi" "Narashima" "Goan-Sul"],false,10,11,5,34,3,1,12,3,0,2,Narashima,Goan-Sul,true,478801059,316,Created 02/23/2024 at 12:35,2,23,2024,true,52,Abunakkashii,Justice,Controlling 2 Supremacy tokens,3,Galmi,Abhilasha,Xi'an,Narashima,Goan-Sul,Phoenix,Tomorrow
["Xi'an" "Narashima" "Goan-Sul"],true,13,16,6,42,4,6,15,6,0,3,Goan-Sul,Goan-Sul,true,["Abhilasha" "Tomorrow" "Phoenix"],false,19,15,5,61,10,0,10,15,3,4,Abhilasha,Tomorrow,false,494107546,316,Created 03/31/2024 at 18:03,3,31,2024,true,1673,Abunakkashii,Justice,Controlling 2 Supremacy tokens,3,Xi'an,Abhilasha,Tomorrow,Narashima,Goan-Sul,Phoenix,Galmi
["Abhilasha" "Narashima" "Justice"],true,17,16,3,49,5,1,10,21,2,2,Abhilasha,Abhilasha,true,["Galmi" "Xi'an" "Tomorrow"],false,11,6,4,55,2,0,12,2,0,4,Tomorrow,Galmi,false,493666515,316,Created 03/30/2024 at 14:39,3,30,2024,true,51,Phoenix,Abunakkashii,Turn over 3 Clan tiles (Justice),3,Abhilasha,Galmi,Xi'an,Narashima,Justice,Tomorrow,Goan-Sul
["Abhilasha" "Xi'an" "Tomorrow"],true,19,13,4,37,14,1,16,6,2,2,Abhilasha,Abhilasha,true,["Galmi" "Narashima" "Goan-Sul"],false,13,12,4,27,1,2,15,4,0,2,Galmi,Narashima,false,494582582,316,Created 04/01/2024 at 20:40,4,1,2024,true,1482,Justice,Abunakkashii,Controlling 2 Supremacy tokens,3,Abhilasha,Galmi,Narashima,Xi'an,Tomorrow,Goan-Sul,Phoenix
["Justice" "Xi'an" "Tomorrow"],true,15,13,7,61,2,0,7,12,0,5,Tomorrow,Tomorrow,false,["Abhilasha" "Galmi" "Narashima"],false,23,10,4,45,15,0,7,18,0,2,Abhilasha,Abhilasha,true,471262627,315,Created 02/05/2024 at 13:10,2,5,2024,true,75,Phoenix,Abunakkashii,Unlocking 5 Activation tokens,2,Abhilasha,Justice,Xi'an,Galmi,Narashima,Tomorrow,Goan-Sul
["Abhilasha" "Tomorrow" "Phoenix"],true,11,8,7,32,4,0,7,4,1,4,Phoenix,Phoenix,true,["Galmi" "Xi'an" "Abunakkashii"],false,7,7,3,22,1,1,8,2,0,3,Galmi,Abunakkashii,false,476957430,315,Created 02/19/2024 at 00:07,2,19,2024,true,45,Justice,Goan-Sul,Conceded,2,Abhilasha,Galmi,Xi'an,Tomorrow,Phoenix,Abunakkashii,Narashima
["Abhilasha" "Narashima" "Tomorrow"],true,8,5,2,26,2,1,0,3,0,2,Narashima,Tomorrow,true,["Xi'an" "Abunakkashii" "Phoenix"],false,7,3,1,19,0,1,0,1,0,2,Phoenix,Xi'an,false,477491196,315,Created 02/20/2024 at 08:57,2,20,2024,true,20,Justice,Goan-Sul,Winning a Great Battle by more than 10 points (Goan-Sul),1,Abhilasha,Xi'an,Abunakkashii,Narashima,Tomorrow,Phoenix,Galmi
["Galmi" "Tomorrow" "Goan-Sul"],true,10,9,3,41,2,5,8,4,0,2,Goan-Sul,Galmi,true,["Abhilasha" "Narashima" "Phoenix"],false,16,10,3,37,2,1,7,8,0,2,Abhilasha,Phoenix,false,480282305,315,Created 02/26/2024 at 22:45,2,26,2024,true,840,Abunakkashii,Justice,Controlling 2 Supremacy tokens,2,Galmi,Abhilasha,Narashima,Tomorrow,Goan-Sul,Phoenix,Xi'an
["Tomorrow" "Narashima" "Justice"],true,6,5,3,20,1,0,7,0,0,2,Justice,Narashima,false,["Galmi" "Xi'an" "Goan-Sul"],false,7,5,0,25,0,0,6,2,0,2,Xi'an,Galmi,true,486215356,315,Created 03/12/2024 at 09:43,3,12,2024,true,30,Phoenix,Abunakkashii,Turn over 3 Clan tiles (Justice),2,Galmi,Tomorrow,Narashima,Xi'an,Goan-Sul,Justice,Abhilasha
["Galmi" "Abhilasha" "Tomorrow"],true,12,9,7,38,3,1,6,4,2,3,Tomorrow,Abhilasha,false,["Xi'an" "Narashima" "Goan-Sul"],false,14,9,6,39,9,3,7,8,0,2,Xi'an,Xi'an,true,490488662,315,Created 03/22/2024 at 19:43,3,22,2024,true,59,Phoenix,Justice,Controlling 15 cards face up,2,Xi'an,Galmi,Abhilasha,Narashima,Goan-Sul,Tomorrow,Abunakkashii
["Xi'an" "Galmi" "Justice"],true,8,8,5,25,2,0,2,4,1,2,Galmi,Galmi,false,["Abhilasha" "Narashima" "Tomorrow"],false,13,2,2,20,3,0,0,8,1,2,Abhilasha,Abhilasha,true,492389786,315,Created 03/27/2024 at 12:06,3,27,2024,false,38,Goan-Sul,Phoenix,Controlling 15 cards face up,1,Abhilasha,Xi'an,Galmi,Narashima,Tomorrow,Justice,Abunakkashii
["Xi'an" "Narashima" "Goan-Sul"],true,11,7,2,31,3,7,10,2,0,2,Goan-Sul,Goan-Sul,false,["Galmi" "Tomorrow" "Justice"],false,13,5,1,35,0,0,7,2,2,2,Galmi,Galmi,true,493273113,315,Created 03/29/2024 at 15:21,3,29,2024,true,29,Phoenix,Abunakkashii,Conceded,3,Galmi,Xi'an,Narashima,Tomorrow,Justice,Goan-Sul,Abhilasha
["Xi'an" "Tomorrow" "Goan-Sul"],true,8,4,2,28,4,3,2,1,0,3,Goan-Sul,Goan-Sul,false,["Abhilasha" "Narashima" "Justice"],false,9,4,0,20,1,1,2,1,0,2,Narashima,Narashima,true,493372084,315,Created 03/29/2024 at 20:00,3,29,2024,true,953,Phoenix,Abunakkashii,Winning a Great Battle by more than 10 points (Goan-Sul),2,Abhilasha,Xi'an,Tomorrow,Narashima,Justice,Goan-Sul,Galmi
["Xi'an" "Tomorrow" "Phoenix"],true,15,14,6,44,4,0,8,6,0,3,Xi'an,Xi'an,false,["Abhilasha" "Narashima" "Goan-Sul"],false,19,11,2,45,8,6,5,15,1,2,Narashima,Abhilasha,true,488472871,315,Created 03/17/2024 at 20:48,3,17,2024,true,79,Abunakkashii,Justice,Controlling 2 Supremacy tokens,2,Abhilasha,Xi'an,Tomorrow,Narashima,Goan-Sul,Phoenix,Galmi
["Xi'an" "Galmi" "Tomorrow"],true,10,8,3,29,2,0,5,2,0,5,Tomorrow,Tomorrow,false,["Abhilasha" "Narashima" "Goan-Sul"],false,11,9,4,35,9,5,4,7,0,2,Goan-Sul,Goan-Sul,true,483816959,315,Created 03/06/2024 at 13:50,3,6,2024,true,39,Abunakkashii,Phoenix,Unlocking 5 Activation tokens,2,Abhilasha,Xi'an,Galmi,Narashima,Goan-Sul,Tomorrow,Justice
["Abhilasha" "Tomorrow" "Phoenix"],true,11,5,3,34,1,0,5,4,1,5,Abhilasha,Phoenix,false,["Xi'an" "Narashima" "Goan-Sul"],false,6,4,4,19,2,0,5,0,0,3,Narashima,Narashima,true,490506007,315,Created 03/22/2024 at 20:48,3,22,2024,true,23,Justice,Abunakkashii,Unlocking 5 Activation tokens,2,Xi'an,Abhilasha,Tomorrow,Narashima,Goan-Sul,Phoenix,Galmi
["Galmi" "Tomorrow" "Phoenix"],true,12,11,5,38,1,0,5,5,0,5,Phoenix,Tomorrow,false,["Abhilasha" "Narashima" "Goan-Sul"],false,12,8,8,28,6,4,4,7,0,2,Abhilasha,Narashima,true,488236559,315,Created 03/17/2024 at 09:22,3,17,2024,true,44,Abunakkashii,Justice,Unlocking 5 Activation tokens,2,Abhilasha,Galmi,Tomorrow,Narashima,Goan-Sul,Phoenix,Xi'an
["Abhilasha" "Galmi" "Justice"],true,19,10,2,41,6,0,11,9,0,2,Galmi,Galmi,true,["Narashima" "Xi'an" "Goan-Sul"],false,12,11,3,36,5,5,13,2,0,2,Narashima,Xi'an,false,488646943,314,Created 03/18/2024 at 08:20,3,18,2024,false,56,Tomorrow,Phoenix,Controlling 2 Supremacy tokens,3,Abhilasha,Narashima,Xi'an,Galmi,Justice,Goan-Sul,Abunakkashii
["Abhilasha" "Narashima" "Justice"],true,13,7,3,32,4,0,9,6,7,3,Abhilasha,Abhilasha,true,["Tomorrow" "Xi'an" "Goan-Sul"],false,14,8,1,42,4,2,11,6,0,2,Goan-Sul,Xi'an,false,502065083,314,Created today at 09:21,true,52,Abunakkashii,Phoenix,Turn over 3 Clan tiles (Justice),3,Abhilasha,Tomorrow,Xi'an,Narashima,Justice,Goan-Sul,Galmi
["Abhilasha" "Narashima" "Tomorrow"],true,9,10,8,42,5,0,6,5,1,3,Abhilasha,Tomorrow,true,["Galmi" "Xi'an" "Abunakkashii"],false,12,7,4,31,1,0,7,2,0,3,Abunakkashii,Abunakkashii,false,472063207,314,Created 02/07/2024 at 10:50,2,7,2024,true,38,Justice,Phoenix,Controlling 15 cards face up,2,Abhilasha,Galmi,Xi'an,Narashima,Tomorrow,Abunakkashii,Goan-Sul
["Galmi" "Xi'an" "Narashima"],true,8,5,5,17,0,0,0,3,0,3,Xi'an,Xi'an,false,["Abhilasha" "Tomorrow" "Phoenix"],false,7,7,1,29,5,0,0,3,1,2,Abhilasha,Abhilasha,true,493701962,314,Created 03/30/2024 at 16:24,3,30,2024,true,26,Goan-Sul,Justice,Winning a Great Battle by more than 10 points (Goan-Sul),1,Abhilasha,Galmi,Xi'an,Tomorrow,Phoenix,Narashima,Abunakkashii
["Galmi" "Narashima" "Abunakkashii"],true,10,9,2,25,0,1,4,2,0,2,Narashima,Narashima,false,["Abhilasha" "Tomorrow" "Goan-Sul"],false,7,6,3,30,3,3,3,0,0,2,Goan-Sul,Goan-Sul,true,491336759,314,Created 03/24/2024 at 20:56,3,24,2024,true,36,Justice,Phoenix,Controlling 2 Supremacy tokens,2,Abhilasha,Galmi,Narashima,Tomorrow,Goan-Sul,Abunakkashii,Xi'an
["Abhilasha" "Narashima" "Goan-Sul"],true,15,9,4,32,8,6,6,7,3,2,Abhilasha,Abhilasha,true,["Galmi" "Xi'an" "Tomorrow"],false,13,10,3,40,3,3,5,4,0,2,Galmi,Xi'an,false,485495342,314,Created 03/10/2024 at 15:40,3,10,2024,true,61,Abunakkashii,Phoenix,Conceded,2,Abhilasha,Galmi,Xi'an,Narashima,Goan-Sul,Tomorrow,Justice
["Xi'an" "Goan-Sul" "Justice"],true,10,6,3,28,5,9,4,3,0,3,Goan-Sul,Goan-Sul,false,["Abhilasha" "Galmi" "Narashima"],false,14,5,1,26,0,0,2,3,0,2,Narashima,Narashima,true,490105434,314,Created 03/21/2024 at 20:53,3,21,2024,false,36,Phoenix,Tomorrow,Winning a Great Battle by more than 10 points (Goan-Sul),2,Abhilasha,Xi'an,Goan-Sul,Galmi,Narashima,Justice,Abunakkashii
["Abhilasha" "Goan-Sul" "Narashima"],true,16,16,3,41,14,6,5,18,0,3,Abhilasha,Goan-Sul,true,["Galmi" "Tomorrow" "Phoenix"],false,15,10,5,49,0,0,7,7,0,3,Tomorrow,Phoenix,false,491579937,313,Created 03/25/2024 at 12:57,3,25,2024,true,52,Justice,Abunakkashii,Winning a Great Battle by more than 10 points (Goan-Sul),2,Abhilasha,Galmi,Tomorrow,Goan-Sul,Narashima,Phoenix,Xi'an
["Xi'an" "Galmi" "Phoenix"],true,9,3,2,20,0,1,3,2,0,2,Galmi,Xi'an,false,["Abhilasha" "Narashima" "Goan-Sul"],false,10,2,1,22,6,3,1,1,0,2,Abhilasha,Abhilasha,true,493238732,313,Created 03/29/2024 at 13:23,3,29,2024,true,17,Justice,Abunakkashii,Controlling 2 Supremacy tokens,2,Abhilasha,Xi'an,Galmi,Narashima,Goan-Sul,Phoenix,Tomorrow
["Abhilasha" "Narashima" "Goan-Sul"],true,10,8,5,31,2,4,1,5,3,2,Goan-Sul,Abhilasha,false,["Xi'an" "Tomorrow" "Phoenix"],false,13,7,3,35,1,2,1,5,0,2,Xi'an,Xi'an,true,501015721,313,Created 3 hours ago,true,42,Justice,Abunakkashii,Controlling 15 cards face up,1,Xi'an,Abhilasha,Narashima,Tomorrow,Phoenix,Goan-Sul,Galmi
["Abhilasha" "Narashima" "Goan-Sul"],true,11,5,1,23,5,2,4,1,0,2,Abhilasha,Goan-Sul,true,["Galmi" "Xi'an" "Phoenix"],false,10,5,1,23,1,0,5,3,0,2,Phoenix,Xi'an,false,499524659,313,Created yesterday at 22:58,true,21,Abunakkashii,Justice,Winning a Great Battle by more than 10 points (Goan-Sul),2,Abhilasha,Galmi,Xi'an,Narashima,Goan-Sul,Phoenix,Tomorrow
["Xi'an" "Galmi" "Narashima"],true,13,9,7,27,3,0,5,3,0,3,Narashima,Narashima,false,["Abhilasha" "Tomorrow" "Goan-Sul"],false,12,7,5,34,8,7,6,3,1,3,Abhilasha,Abhilasha,true,491152810,313,Created 03/24/2024 at 12:32,3,24,2024,true,1318,Abunakkashii,Phoenix,Controlling 2 Supremacy tokens,2,Abhilasha,Xi'an,Galmi,Tomorrow,Goan-Sul,Narashima,Justice
["Abhilasha" "Tomorrow" "Narashima"],true,6,4,3,27,0,0,0,1,2,5,Tomorrow,Tomorrow,true,["Xi'an" "Galmi" "Goan-Sul"],false,6,5,1,14,0,2,0,1,0,2,Xi'an,Xi'an,false,491579230,313,Created 03/25/2024 at 12:34,3,25,2024,true,13,Phoenix,Abunakkashii,Unlocking 5 Activation tokens,1,Abhilasha,Xi'an,Galmi,Tomorrow,Narashima,Goan-Sul,Justice
["Abhilasha" "Galmi" "Justice"],true,4,1,0,11,3,0,0,0,0,2,Abhilasha,Abhilasha,false,["Xi'an" "Narashima" "Phoenix"],false,6,0,0,12,0,0,0,0,0,2,Xi'an,Phoenix,true,502613749,313,Created 2 hours ago,true,10,Abunakkashii,Goan-Sul,Conceded,1,Xi'an,Abhilasha,Galmi,Narashima,Phoenix,Justice,Tomorrow
["Abhilasha" "Xi'an" "Phoenix"],true,16,14,7,30,9,0,7,9,0,2,Abhilasha,Xi'an,false,["Galmi" "Narashima" "Abunakkashii"],false,16,11,4,44,2,1,7,12,0,4,Galmi,Galmi,true,476774382,313,Created 02/18/2024 at 16:39,2,18,2024,true,70,Justice,Goan-Sul,Controlling 15 cards face up,2,Galmi,Abhilasha,Xi'an,Narashima,Abunakkashii,Phoenix,Tomorrow
["Abhilasha" "Narashima" "Goan-Sul"],true,10,8,4,34,4,9,4,1,0,2,Goan-Sul,Abhilasha,true,["Xi'an" "Galmi" "Tomorrow"],false,14,7,2,30,0,3,6,1,0,2,Tomorrow,Xi'an,false,483212474,313,Created 03/05/2024 at 00:01,3,5,2024,true,32,Phoenix,Justice,Winning a Great Battle by more than 10 points (Goan-Sul),2,Abhilasha,Xi'an,Galmi,Narashima,Goan-Sul,Tomorrow,Abunakkashii
["Galmi" "Goan-Sul" "Justice"],true,7,4,2,21,1,7,5,0,0,2,Goan-Sul,Galmi,false,["Xi'an" "Tomorrow" "Narashima"],false,9,4,1,29,0,1,3,1,0,2,Tomorrow,Xi'an,true,476917109,313,Created 02/18/2024 at 22:38,2,18,2024,true,28,Phoenix,Abunakkashii,Conceded,2,Xi'an,Galmi,Goan-Sul,Tomorrow,Narashima,Justice,Abhilasha
["Abhilasha" "Tomorrow" "Narashima"],true,6,6,5,33,2,0,0,1,0,3,Abhilasha,Abhilasha,true,["Galmi" "Xi'an" "Phoenix"],false,9,4,1,17,0,0,0,3,0,2,Galmi,Phoenix,false,494426033,312,Created 04/01/2024 at 13:40,4,1,2024,false,15,Justice,Goan-Sul,Controlling 15 cards face up,1,Abhilasha,Galmi,Xi'an,Tomorrow,Narashima,Phoenix,Abunakkashii
["Abhilasha" "Narashima" "Goan-Sul"],true,12,12,1,33,7,5,7,9,1,2,Abhilasha,Abhilasha,true,["Tomorrow" "Galmi" "Justice"],false,12,5,2,45,1,0,4,2,0,2,Tomorrow,Tomorrow,false,500112751,312,Created 4 hours ago,true,39,Abunakkashii,Phoenix,Controlling 2 Supremacy tokens,2,Abhilasha,Tomorrow,Galmi,Narashima,Goan-Sul,Justice,Xi'an
["Abhilasha" "Galmi" "Justice"],true,4,2,1,12,5,0,0,0,0,2,Abhilasha,Abhilasha,false,["Xi'an" "Narashima" "Tomorrow"],false,2,2,0,12,0,1,0,0,0,2,Xi'an,Xi'an,true,499439390,312,Created today at 18:15,true,44,Phoenix,Goan-Sul,Winning a Great Battle by more than 10 points (Goan-Sul),1,Xi'an,Abhilasha,Galmi,Narashima,Tomorrow,Justice,Abunakkashii
["Galmi" "Tomorrow" "Goan-Sul"],true,10,7,2,35,0,0,5,4,0,4,Galmi,Galmi,true,["Abhilasha" "Narashima" "Phoenix"],false,14,6,2,29,4,1,4,5,2,2,Phoenix,Narashima,false,497064835,312,Created 04/07/2024 at 22:36,4,7,2024,true,33,Abunakkashii,Justice,Conceded,2,Galmi,Abhilasha,Narashima,Tomorrow,Goan-Sul,Phoenix,Xi'an
["Abhilasha" "Galmi" "Narashima"],true,9,10,5,29,5,1,1,4,1,3,Abhilasha,Abhilasha,true,["Xi'an" "Tomorrow" "Abunakkashii"],false,12,11,3,34,8,3,1,9,0,2,Xi'an,Tomorrow,false,491743846,312,Created 03/25/2024 at 20:43,3,25,2024,true,69,Phoenix,Justice,Controlling 15 cards face up,1,Abhilasha,Xi'an,Tomorrow,Galmi,Narashima,Abunakkashii,Goan-Sul
["Abhilasha" "Narashima" "Tomorrow"],true,9,5,3,28,5,0,4,6,2,3,Abhilasha,Narashima,true,["Xi'an" "Galmi" "Goan-Sul"],false,7,4,1,16,1,1,4,2,0,2,Xi'an,Goan-Sul,false,497367207,312,Created 04/08/2024 at 18:18,4,8,2024,false,30,Justice,Phoenix,Controlling 2 Supremacy tokens,2,Abhilasha,Xi'an,Galmi,Narashima,Tomorrow,Goan-Sul,Abunakkashii
["Xi'an" "Justice" "Tomorrow"],true,14,12,5,33,6,1,6,9,0,5,Xi'an,Tomorrow,false,["Abhilasha" "Narashima" "Galmi"],false,14,11,4,41,6,0,6,9,5,3,Abhilasha,Abhilasha,true,495501921,312,Created 04/04/2024 at 01:15,4,4,2024,false,85,Phoenix,Goan-Sul,Unlocking 5 Activation tokens,2,Abhilasha,Xi'an,Justice,Narashima,Galmi,Tomorrow,Abunakkashii
["Xi'an" "Galmi" "Justice"],true,6,5,3,31,1,0,6,2,2,2,Xi'an,Xi'an,false,["Abhilasha" "Narashima" "Tomorrow"],false,9,8,1,42,1,0,6,1,0,4,Tomorrow,Tomorrow,true,474227279,312,Created 02/12/2024 at 14:40,2,12,2024,true,33,Goan-Sul,Phoenix,Turn over 3 Clan tiles (Justice),2,Abhilasha,Xi'an,Galmi,Narashima,Tomorrow,Justice,Abunakkashii
["Galmi" "Goan-Sul" "Justice"],true,4,3,2,11,1,0,1,0,0,2,Galmi,Justice,false,["Xi'an" "Tomorrow" "Narashima"],false,4,2,0,18,0,1,1,0,0,2,Tomorrow,Tomorrow,true,490255345,311,Created 03/22/2024 at 06:41,3,22,2024,true,1564,Abunakkashii,Phoenix,Winning a Great Battle by more than 10 points (Goan-Sul),1,Xi'an,Galmi,Goan-Sul,Tomorrow,Narashima,Justice,Abhilasha
["Xi'an" "Galmi" "Justice"],true,8,5,3,18,1,0,5,2,0,2,Xi'an,Galmi,false,["Abhilasha" "Tomorrow" "Phoenix"],false,12,7,3,41,3,0,4,5,1,2,Abhilasha,Tomorrow,true,496508788,311,Created 04/06/2024 at 15:58,4,6,2024,false,45,Goan-Sul,Narashima,Controlling 2 Supremacy tokens,2,Abhilasha,Xi'an,Galmi,Tomorrow,Phoenix,Justice,Abunakkashii
["Xi'an" "Abhilasha" "Phoenix"],true,11,15,6,42,3,0,8,6,0,2,Phoenix,Phoenix,false,["Galmi" "Tomorrow" "Narashima"],false,11,7,4,26,0,0,5,6,0,4,Narashima,Narashima,true,477404362,311,Created 02/20/2024 at 01:27,2,20,2024,true,63,Justice,Abunakkashii,Controlling 15 cards face up,2,Galmi,Xi'an,Abhilasha,Tomorrow,Narashima,Phoenix,Goan-Sul
["Abhilasha" "Narashima" "Tomorrow"],true,15,6,4,30,8,4,5,7,2,2,Abhilasha,Abhilasha,true,["Xi'an" "Galmi" "Goan-Sul"],false,14,6,1,34,2,0,4,3,0,2,Xi'an,Galmi,false,496807050,311,Created 04/07/2024 at 09:37,4,7,2024,false,35,Justice,Phoenix,Controlling 2 Supremacy tokens,2,Abhilasha,Xi'an,Galmi,Narashima,Tomorrow,Goan-Sul,Abunakkashii
["Narashima" "Tomorrow" "Goan-Sul"],true,8,6,4,20,2,2,3,1,0,3,Narashima,Tomorrow,false,["Abhilasha" "Galmi" "Xi'an"],false,9,3,2,25,1,0,3,2,1,2,Galmi,Abhilasha,true,491280437,311,Created 03/24/2024 at 18:46,3,24,2024,false,20,Justice,Phoenix,Conceded,2,Abhilasha,Narashima,Tomorrow,Galmi,Xi'an,Goan-Sul,Abunakkashii
